日期,sma_5,sma_10,sma_20,sma_60,sma_120,hullma_20,hullma_60,hullma_120,mmi_5,mmi_10,mmi_20,aroon_osc,osc,bb,bias,alpha,open,high,low,close,volume,y_10,y_20,y_40,y_60
1994-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044812,1.35,1.44,1.31,1.43,0.0,0,0,0,0
1994-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044812,1.33,1.45,1.33,1.33,0.0,0,0,0,0
1994-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044812,1.28,1.28,1.24,1.24,0.0,0,0,0,0
1994-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044812,1.16,1.24,1.16,1.19,0.0,0,0,0,0
1994-01-10,-9.305993690851745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044812,1.21,1.22,1.15,1.15,0.0,0,0,0,0
1994-01-11,-7.807308970099669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279671787553791,-0.044812,1.17,1.19,1.1,1.11,0.0,0,0,0,0
1994-01-12,-3.6144578313253017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490362851639931,-0.044812,1.12,1.13,1.11,1.12,0.0,0,0,0,0
1994-01-13,-7.308377896613194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611513927300177,-0.044812,1.12,1.12,1.04,1.04,0.0,1,0,0,0
1994-01-14,-4.761904761904767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735077129443325,-0.044812,1.06,1.07,1.01,1.04,0.0,1,0,0,0
1994-01-15,2.398523985239853,-5.612244897959151,0.0,0.0,0.0,17.984693877551038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0801076888319902,-0.044812,1.06,1.11,1.06,1.11,0.0,0,0,0,0
1994-01-17,2.398523985239853,-2.9720279720279352,0.0,0.0,0.0,-25.786264441591765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0752672911344498,-0.044812,1.12,1.12,1.07,1.11,0.0,0,0,0,0
1994-01-18,-2.621722846441954,-6.726457399103114,0.0,0.0,0.0,-42.559577367027416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765865098533374,-0.044812,1.12,1.13,1.03,1.04,0.0,1,0,0,0
1994-01-19,-1.869158878504673,-4.1970802919707895,0.0,0.0,0.0,-47.13534326780441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688752561347395,-0.044812,1.03,1.06,1.02,1.05,0.0,0,0,0,0
1994-01-20,-3.5580524344569264,-4.629629629629617,0.0,0.0,0.0,-50.42811585080914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06260584213448,-0.044812,1.05,1.07,1.02,1.03,0.0,1,0,0,0
1994-01-21,0.9433962264151052,-0.1865671641790856,0.0,0.0,0.0,-49.700924801874805,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0686367758632132,-0.044812,1.03,1.07,1.02,1.07,0.0,0,0,0,0
1994-01-22,-1.3409961685823757,-3.195488721804496,0.0,0.0,0.0,-52.01883199635519,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0755894855225786,-0.044812,1.09,1.09,1.03,1.03,0.0,1,0,0,1
1994-01-24,-0.3831417624521105,-1.5151515151514916,0.0,0.0,0.0,-51.65826062931744,0.0,0.0,0.0,0.0,0.0,-42.85714285714286,0.0,0.0,0.0719657595840517,-0.044812,1.04,1.05,1.02,1.04,0.0,0,0,0,0
1994-01-25,-0.9615384615384804,-2.369668246445489,0.0,0.0,0.0,-52.0261067398453,0.0,0.0,0.0,0.0,0.0,-35.714285714285715,0.0,0.0,0.0707417582417585,-0.044812,1.06,1.07,1.03,1.03,0.0,0,0,0,1
1994-01-26,0.5747126436781658,-0.568181818181801,0.0,0.0,0.0,-50.96775379595974,0.0,0.0,0.0,0.0,0.0,-28.571428571428573,0.0,0.0,0.065153067030841,-0.044812,1.03,1.06,1.03,1.05,0.0,0,0,0,0
