日期,sma_5,sma_10,sma_20,sma_60,sma_120,hullma_20,hullma_60,hullma_120,mmi_5,mmi_10,mmi_20,aroon_osc,osc,bb,bias,alpha,open,high,low,close,volume,y_10,y_20,y_40,y_60
1994-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.155614,2.29,2.33,2.22,2.28,0.0,0,0,0,0
1994-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.155614,2.28,2.31,2.2,2.21,0.0,0,0,0,0
1994-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.155614,2.24,2.26,2.17,2.17,0.0,0,0,0,0
1994-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.155614,2.17,2.2,2.17,2.18,0.0,0,0,0,0
1994-01-10,-0.3623188405796895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.155614,2.21,2.21,2.17,2.2,0.0,0,0,0,0
1994-01-11,-0.7319304666056681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070637384830728,-0.155614,2.21,2.21,2.17,2.17,0.0,0,0,0,0
1994-01-12,-2.214022140221405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098232489174205,-0.155614,2.17,2.2,2.12,2.12,0.0,0,0,0,0
1994-01-13,-3.631284916201128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119630129069542,-0.155614,2.12,2.12,2.06,2.07,0.0,0,0,0,0
1994-01-14,-3.773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178197064989518,-0.155614,2.06,2.07,2.01,2.04,0.0,1,1,0,0
1994-01-15,-0.7633587786259777,-3.3457249070631745,0.0,0.0,0.0,20.817843866171025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258236612843726,-0.155614,2.06,2.08,2.06,2.08,0.0,0,0,0,0
1994-01-17,4.662226450999052,2.611940298507509,0.0,0.0,0.0,-20.334358671835474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263861768202773,-0.155614,2.08,2.22,2.07,2.2,0.0,0,0,0,0
1994-01-18,0.0953288846520683,-1.5471167369901284,0.0,0.0,0.0,-37.80862196006781,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0249656823399366,-0.155614,2.2,2.21,2.08,2.1,0.0,0,0,0,0
1994-01-19,-2.10124164278892,-3.347477604903337,0.0,0.0,0.0,-45.05867500498889,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0227622516740125,-0.155614,2.06,2.09,2.04,2.05,0.0,0,0,0,0
1994-01-20,-1.4285714285714457,-1.895734597156396,0.0,0.0,0.0,-47.39579453390736,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0177784139707987,-0.155614,2.06,2.08,2.04,2.07,0.0,0,0,0,0
1994-01-21,-1.3346043851286904,-1.2875536480686731,0.0,0.0,0.0,-48.88884207897134,0.0,0.0,0.2,0.0,0.0,-57.142857142857146,0.0,0.0,0.0166445840774853,-0.155614,2.06,2.1,2.04,2.07,0.0,0,0,0,0
1994-01-22,-0.4830917874396045,-1.2464046021092745,0.0,0.0,0.0,-49.896842422066136,0.0,0.0,0.2,0.0,0.0,-50.0,0.0,0.0,0.0277490645148026,-0.155614,2.13,2.13,2.06,2.06,0.0,0,0,0,0
1994-01-24,-0.4854368932038944,-1.3949013949013933,0.0,0.0,0.0,-50.49362593625468,0.0,0.0,0.0,0.0,0.0,-42.85714285714286,0.0,0.0,0.0303062069262115,-0.155614,2.08,2.12,2.04,2.05,0.0,0,0,0,0
1994-01-25,-1.6553067185978487,-2.603664416586282,0.0,0.0,0.0,-51.30135076299847,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0301170953730146,-0.155614,2.04,2.05,2.02,2.02,0.0,1,0,0,0
1994-01-26,-1.5670910871694477,-2.9454369869628017,0.0,0.0,0.0,-51.47421305918438,0.0,0.0,0.0,0.0,0.0,-57.142857142857146,0.0,0.0,0.0331460256164747,-0.155614,2.02,2.06,2.01,2.01,0.0,1,0,0,0
1994-01-27,0.1964636542239661,-1.3062409288824073,-3.294619578099056,0.0,0.0,-38.01175446069046,0.0,0.0,0.0,0.0,0.0,-64.28571428571429,0.0,0.2664521848540699,0.0349108323232302,-0.155614,2.01,2.07,2.01,2.04,0.0,0,0,0,0
1994-01-28,-0.7897334649555776,-1.855468749999989,-4.103053435114501,0.0,0.0,-27.60639527477516,0.0,0.0,0.0,0.0,0.0,-71.42857142857143,0.0,0.1756540841945411,0.0331331997015894,-0.155614,2.04,2.04,2.01,2.01,0.0,1,0,0,0
1994-01-31,1.1846001974333609,0.3426333822809546,-1.8199233716475027,0.0,0.0,-16.982814319272734,0.0,0.0,0.0,0.0,0.0,-71.42857142857143,0.0,0.3456049755967303,0.0300452356908088,-0.155614,2.06,2.06,2.04,2.05,0.0,0,0,0,0
1994-02-01,1.6699410609037235,1.2224938875305735,-0.624099855976934,0.0,0.0,-9.554868482149567,0.0,0.0,0.2,0.0,0.0,-71.42857142857143,0.0,0.4445960122380659,0.0229404091688069,-0.155614,2.07,2.08,2.04,2.07,0.0,0,0,0,0
