日期,sma_5,sma_10,sma_20,sma_60,sma_120,hullma_20,hullma_60,hullma_120,mmi_5,mmi_10,mmi_20,aroon_osc,osc,bb,bias,alpha,open,high,low,close,volume,y_10,y_20,y_40,y_60
1994-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132864,20.69,22.13,20.69,22.13,0.0,0,0,0,0
1994-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132864,22.51,23.66,22.41,23.66,0.0,0,0,0,0
1994-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132864,23.56,23.94,22.03,22.03,0.0,0,0,0,0
1994-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132864,20.88,23.47,20.88,23.37,0.0,0,0,0,0
1994-01-10,0.0087726993595937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132864,23.66,24.33,22.8,22.8,0.0,0,0,0,0
1994-01-11,-1.5913263967823776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053638134183733,0.132864,22.8,23.27,21.74,22.51,0.0,0,0,0,0
1994-01-12,-0.2735857382402118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029209622279054,0.132864,22.8,22.89,22.13,22.6,0.0,0,0,0,0
1994-01-13,-6.230529595015566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021338448613003,0.132864,22.89,22.89,21.07,21.07,0.0,0,1,1,0
1994-01-14,-9.630789061780677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194578751479589,0.132864,20.31,20.69,19.63,19.63,0.0,1,1,1,1
1994-01-15,-1.769828635640025,-4.973276564906226,0.0,0.0,0.0,18.78340429386722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0320344792926621,0.132864,20.98,20.98,20.11,20.98,0.0,0,1,1,0
1994-01-17,3.9845879146696905,0.2355285804873874,0.0,0.0,0.0,-21.71194678972348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377051685954636,0.132864,21.17,22.13,20.59,22.13,0.0,0,0,0,0
1994-01-18,-0.6597189023807015,-4.6351537402478105,0.0,0.0,0.0,-39.66358636106538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0477469271732423,0.132864,22.22,22.89,20.78,20.78,0.0,1,1,1,1
1994-01-19,1.830663615560657,-1.6710399116144026,0.0,0.0,0.0,-43.896796951284486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0441617492936523,0.132864,20.5,21.36,20.11,21.36,0.0,0,1,0,0
1994-01-20,-3.0732860520094496,-4.3664862847546,0.0,0.0,0.0,-48.83799379849141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299773342107187,0.132864,21.17,21.55,20.5,20.5,0.0,1,1,1,1
1994-01-21,-0.8037825059101555,-1.2891690975815997,0.0,0.0,0.0,-49.060661775119016,0.0,0.0,0.0,0.0,0.0,-28.571428571428573,0.0,0.0,0.028191617871104,0.132864,20.11,21.17,19.92,20.98,0.0,1,1,1,0
1994-01-22,1.3539282990084,0.620000946566357,0.0,0.0,0.0,-49.17743140329237,0.0,0.0,0.0,0.0,0.0,-28.571428571428573,0.0,0.0,0.0354778091121689,0.132864,21.07,21.65,20.69,21.26,0.0,1,1,0,0
1994-01-24,-0.5524861878453025,-0.3674190008111644,0.0,0.0,0.0,-50.4549940861779,0.0,0.0,0.0,0.0,0.0,-28.571428571428573,0.0,0.0,0.031662866984758,0.132864,21.26,21.55,20.78,20.88,0.0,1,1,1,0
1994-01-25,-2.677453529808327,-3.16707393033393,0.0,0.0,0.0,-52.07626165113099,0.0,0.0,0.0,0.0,0.0,-28.571428571428573,0.0,0.0,0.0377697971438008,0.132864,20.88,20.98,20.21,20.21,0.0,1,1,1,1
1994-01-26,-2.793890177880876,-3.8672976719728247,0.0,0.0,0.0,-52.16784358471867,0.0,0.0,0.0,0.0,0.0,-28.571428571428573,0.0,0.0,0.0378328774822975,0.132864,20.21,20.4,19.92,20.11,0.0,1,1,1,1
1994-01-27,3.214320084688693,2.308499475341064,-0.3345413994981894,0.0,0.0,-35.842582603799364,0.0,0.0,0.0,0.0,0.0,-21.42857142857143,0.0,0.4831962436045089,0.0354886148418686,0.132864,20.31,21.45,20.31,21.45,0.0,1,1,0,0
1994-01-28,2.300067365989822,1.824800038316044,-1.0172963661335577,0.0,0.0,-24.909544089149605,0.0,0.0,0.2,0.1,0.0,21.42857142857143,0.0,0.4486245500579938,0.0331736373212336,0.132864,21.65,21.84,21.26,21.26,0.0,1,1,0,0
1994-01-31,5.220616203879813,5.3107452174741,3.4015512568919,0.0,0.0,-12.774152419721752,0.0,0.0,0.2,0.2,0.0,21.42857142857143,0.0,0.6910056269008313,0.0181906494698791,0.132864,21.65,22.6,21.65,22.13,0.0,1,0,0,0
1994-02-01,4.368479880774978,6.112978834225147,4.616964660846845,0.0,0.0,-5.606542312659291,0.0,0.0,0.4,0.3,0.05,100.0,0.0,0.7552023618405515,-0.0024848478007188,0.132864,22.51,22.99,22.22,22.41,0.0,1,0,0,0
1994-02-02,4.272496371553003,7.590789966304801,7.419867302121319,0.0,0.0,0.2480379124497167,0.0,0.0,0.6,0.4,0.1,35.714285714285715,0.0,0.9252754045343462,-0.0314737093056829,0.132864,22.7,22.99,22.22,22.99,0.0,0,0,0,0
1994-02-03,8.198746800811962,12.880950188748752,14.110201042442338,0.0,0.0,7.793308141721167,0.0,0.0,0.8,0.5,0.15,42.85714285714286,0.0,1.1773188591554309,-0.0591145424163035,0.132864,23.37,24.52,23.18,24.52,0.0,0,0,0,0
1994-02-04,4.528269462106915,10.445322075446018,12.748505491450056,0.0,0.0,6.47342812425209,0.0,0.0,0.8,0.6,0.2,50.0,0.0,1.0444344361160915,-0.0822023602934312,0.132864,24.52,24.52,23.66,24.33,0.0,0,0,0,0
1994-02-05,5.119825708061021,11.759465478841902,15.60347409404017,0.0,0.0,8.319971882175704,0.0,0.0,0.8,0.7,0.25,57.142857142857146,0.0,1.0781330334532024,-0.1048364838597915,0.132864,24.81,25.48,24.71,25.09,0.0,0,0,0,0
