日期,sma_5,sma_10,sma_20,sma_60,sma_120,hullma_20,hullma_60,hullma_120,mmi_5,mmi_10,mmi_20,aroon_osc,osc,bb,bias,alpha,open,high,low,close,volume,y_10,y_20,y_40,y_60
1994-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029437,3.47,3.71,3.42,3.64,0.0,0,0,0,0
1994-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029437,3.62,3.64,3.4,3.4,0.0,0,0,0,0
1994-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029437,3.29,3.34,3.17,3.17,0.0,0,0,0,0
1994-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029437,3.17,3.34,3.17,3.23,0.0,0,0,0,0
1994-01-10,-6.779661016949168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029437,3.29,3.29,3.04,3.08,0.0,0,0,0,0
1994-01-11,-0.2486016159105264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213355753259432,-0.029437,3.12,3.27,3.06,3.21,0.0,0,0,0,0
1994-01-12,-1.836605446485129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311302223638827,-0.029437,3.19,3.21,3.04,3.1,0.0,0,0,0,0
1994-01-13,-6.572164948453629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326071495827005,-0.029437,3.04,3.04,2.9,2.9,0.0,1,1,1,1
1994-01-14,-2.6867627785059023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417734871975192,-0.029437,2.84,3.01,2.82,2.97,0.0,0,1,1,1
1994-01-15,2.480417754569153,-1.3819095477386911,0.0,0.0,0.0,23.27261306532664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386232730230788,-0.029437,3.04,3.16,3.04,3.14,0.0,0,0,0,0
